,0,1,2,3,4,5,6,7
1219,-7578.224609375,-4029.169921875,-5729.8916015625,-5368.7099609375,-5601.45849609375,-4726.208984375,-4874.04345703125,-5692.5419921875
1220,-7575.85546875,-4026.3759765625,-5728.05908203125,-5366.20654296875,-5599.08935546875,-4724.197265625,-4871.5625,-5690.5751953125
1221,-7580.19140625,-4030.6005859375,-5731.92578125,-5371.705078125,-5600.89990234375,-4728.421875,-4875.45166015625,-5693.1904296875
1222,-7581.80078125,-4033.08154296875,-5734.25048828125,-5374.38720703125,-5602.3974609375,-4730.43359375,-4877.75390625,-5694.7548828125
1223,-7580.794921875,-4032.388671875,-5733.580078125,-5372.9345703125,-5602.33056640625,-4729.58447265625,-4877.03857421875,-5693.70458984375
1224,-7580.30322265625,-4031.829833984375,-5732.64111328125,-5371.4814453125,-5601.9951171875,-4729.78564453125,-4876.9716796875,-5692.69873046875
1225,-7581.4658203125,-4032.6123046875,-5733.1328125,-5371.43701171875,-5603.4482421875,-4730.09814453125,-4877.64208984375,-5693.23486328125
1226,-7581.6220703125,-4033.640380859375,-5733.53515625,-5373.068359375,-5603.89501953125,-4730.50048828125,-4878.916015625,-5694.1962890625
1227,-7581.80078125,-4035.80859375,-5735.9267578125,-5376.1533203125,-5603.4033203125,-4732.400390625,-4879.83251953125,-5695.22412109375
1228,-7581.51025390625,-4036.210693359375,-5736.66455078125,-5377.40478515625,-5602.3974609375,-4734.30029296875,-4879.02783203125,-5695.58203125
1229,-7580.07958984375,-4036.5908203125,-5737.71484375,-5378.298828125,-5602.30810546875,-4734.5908203125,-4878.69287109375,-5695.04541015625
1230,-7580.0126953125,-4034.534423828125,-5736.82080078125,-5377.337890625,-5601.48095703125,-4733.4287109375,-4877.7314453125,-5693.61474609375
1231,-7578.8505859375,-4032.433349609375,-5734.40673828125,-5375.46044921875,-5599.9609375,-4731.17138671875,-4875.87646484375,-5691.7822265625
1232,-7578.828125,-4032.858154296875,-5734.00439453125,-5376.130859375,-5600.3857421875,-4731.14892578125,-4875.6083984375,-5692.05029296875
1233,-7579.8564453125,-4034.020263671875,-5733.982421875,-5376.3095703125,-5602.10693359375,-4730.97021484375,-4876.63623046875,-5693.41357421875
1234,-7580.4599609375,-4032.791015625,-5732.43994140625,-5373.716796875,-5601.6376953125,-4729.271484375,-4876.2119140625,-5692.47509765625
1235,-7581.3984375,-4033.260498046875,-5731.7470703125,-5374.45458984375,-5602.4423828125,-4728.77978515625,-4877.41845703125,-5692.63134765625
1236,-7583.5888671875,-4036.210693359375,-5733.46826171875,-5376.24267578125,-5605.72802734375,-4730.38916015625,-4880.48095703125,-5695.1123046875
1237,-7586.94189453125,-4039.6083984375,-5736.59716796875,-5378.83544921875,-5609.8408203125,-4733.607421875,-4884.68310546875,-5698.3310546875
1238,-7589.55712890625,-4042.7822265625,-5738.45263671875,-5380.44482421875,-5612.88037109375,-4735.4853515625,-4887.923828125,-5700.65576171875
1239,-7588.7744140625,-4042.134033203125,-5737.60302734375,-5379.3271484375,-5612.34423828125,-4733.58544921875,-4887.25341796875,-5700.25341796875
1240,-7589.4228515625,-4042.9609375,-5737.3349609375,-5380.42236328125,-5612.54541015625,-4733.74169921875,-4887.56640625,-5701.28173828125
1241,-7589.95947265625,-4043.1845703125,-5736.44091796875,-5379.84130859375,-5613.28271484375,-4733.92041015625,-4887.96875,-5701.974609375
1242,-7589.35595703125,-4041.798828125,-5734.541015625,-5378.18701171875,-5612.232421875,-4731.90869140625,-4887.23095703125,-5701.5498046875
1243,-7589.53466796875,-4041.128173828125,-5734.3173828125,-5377.42724609375,-5611.830078125,-4731.14892578125,-4887.49951171875,-5701.84033203125
1244,-7591.859375,-4043.452880859375,-5736.48583984375,-5379.3271484375,-5612.9921875,-4733.51806640625,-4889.24267578125,-5703.3154296875
1245,-7593.46826171875,-4045.822021484375,-5740.06201171875,-5381.98681640625,-5613.7744140625,-4736.35693359375,-4891.7236328125,-5704.544921875
1246,-7592.93212890625,-4043.743408203125,-5740.28515625,-5381.1376953125,-5611.49462890625,-4736.6025390625,-4889.9580078125,-5703.583984375
1247,-7595.10009765625,-4043.3857421875,-5741.44775390625,-5382.23291015625,-5613.12646484375,-4738.16748046875,-4890.22607421875,-5704.5673828125
1248,-7599.52587890625,-4048.25830078125,-5745.47119140625,-5386.18896484375,-5618.69189453125,-4742.0791015625,-4894.29443359375,-5708.7919921875
1249,-7602.87841796875,-4051.7900390625,-5747.99658203125,-5389.5419921875,-5622.40234375,-4744.73876953125,-4898.02685546875,-5712.9267578125
1250,-7603.88427734375,-4054.136962890625,-5749.62841796875,-5390.8828125,-5624.72705078125,-4746.14697265625,-4900.396484375,-5715.162109375
1251,-7602.8115234375,-4054.27099609375,-5750.25439453125,-5390.16748046875,-5624.3466796875,-4746.97412109375,-4899.43505859375,-5716.5029296875
1252,-7602.029296875,-4053.779296875,-5750.90234375,-5390.7265625,-5624.72705078125,-4748.29248046875,-4899.07763671875,-5717.48681640625
1253,-7604.3759765625,-4054.85205078125,-5752.82470703125,-5392.22412109375,-5626.9619140625,-4749.611328125,-4901.04443359375,-5719.7666015625
1254,-7605.11376953125,-4054.85205078125,-5753.80810546875,-5392.85009765625,-5626.67138671875,-4750.37158203125,-4900.82080078125,-5720.01220703125
1255,-7605.560546875,-4055.3662109375,-5754.41162109375,-5393.7216796875,-5626.7607421875,-4750.88525390625,-4900.26220703125,-5719.587890625
1256,-7604.95703125,-4055.47802734375,-5754.724609375,-5395.15234375,-5625.7998046875,-4751.82421875,-4900.7763671875,-5719.05126953125
1257,-7605.046875,-4057.109619140625,-5757.18310546875,-5397.4765625,-5625.7548828125,-4754.37255859375,-4901.9384765625,-5720.28076171875
1258,-7607.95263671875,-4060.3505859375,-5761.4970703125,-5401.455078125,-5627.65478515625,-4758.14990234375,-4905.73828125,-5723.27587890625
1259,-7611.193359375,-4063.994140625,-5765.81103515625,-5405.43408203125,-5631.05224609375,-4762.53076171875,-4908.1298828125,-5726.3603515625
1260,-7614.14404296875,-4068.3525390625,-5768.5380859375,-5408.58544921875,-5634.3603515625,-4765.81640625,-4910.521484375,-5728.79638671875
1261,-7615.26123046875,-4070.498291015625,-5770.37060546875,-5410.99951171875,-5635.45556640625,-4767.4482421875,-4912.734375,-5729.8916015625
1262,-7615.0380859375,-4070.811279296875,-5771.0859375,-5412.6982421875,-5635.72412109375,-4768.34228515625,-4913.5615234375,-5729.86962890625
1263,-7615.28369140625,-4070.67724609375,-5772.1591796875,-5413.94970703125,-5636.349609375,-4769.30322265625,-4914.45556640625,-5730.5849609375
1264,-7615.48486328125,-4070.9677734375,-5772.24853515625,-5414.732421875,-5636.3720703125,-4769.16943359375,-4914.67919921875,-5730.8974609375
1265,-7614.76953125,-4069.87255859375,-5771.1533203125,-5413.5029296875,-5635.03125,-4767.984375,-4912.734375,-5730.42822265625
1266,-7616.177734375,-4069.604248046875,-5771.533203125,-5413.99462890625,-5635.72412109375,-4768.23046875,-4913.1142578125,-5731.03173828125
1267,-7620.93896484375,-4073.76171875,-5775.1318359375,-5418.9345703125,-5639.88134765625,-4771.35986328125,-4917.47314453125,-5735.14453125
1268,-7624.224609375,-4077.002685546875,-5776.875,-5422.443359375,-5643.6142578125,-4774.75732421875,-4921.3623046875,-5739.01123046875
1269,-7623.73291015625,-4078.05322265625,-5777.43408203125,-5422.4658203125,-5643.748046875,-4775.29345703125,-4921.1611328125,-5739.65966796875
1270,-7623.6435546875,-4077.919189453125,-5777.65771484375,-5421.23681640625,-5643.43505859375,-4774.17578125,-4920.24462890625,-5738.4970703125
1271,-7625.587890625,-4080.511962890625,-5779.087890625,-5423.18115234375,-5645.49169921875,-4775.4501953125,-4923.46337890625,-5739.18994140625
1272,-7626.5712890625,-4082.009521484375,-5780.00439453125,-5425.1259765625,-5646.609375,-4777.32763671875,-4925.85498046875,-5740.7548828125
1273,-7625.11865234375,-4079.416748046875,-5778.3056640625,-5423.42724609375,-5645.5361328125,-4775.76318359375,-4923.84326171875,-5739.59228515625
1274,-7624.1796875,-4079.26025390625,-5777.5009765625,-5422.55517578125,-5645.44677734375,-4774.466796875,-4922.83740234375,-5738.966796875
1275,-7624.04541015625,-4079.1708984375,-5776.271484375,-5421.99658203125,-5644.6201171875,-4772.47705078125,-4922.79296875,-5737.759765625
1276,-7623.5986328125,-4078.65673828125,-5775.46728515625,-5421.37060546875,-5644.0166015625,-4771.73974609375,-4921.83154296875,-5737.5810546875
1277,-7625.9453125,-4081.27197265625,-5778.19384765625,-5423.78466796875,-5646.11767578125,-4774.31005859375,-4924.6923828125,-5740.03955078125
1278,-7627.33154296875,-4083.48486328125,-5779.80322265625,-5425.57275390625,-5648.03955078125,-4775.76318359375,-4927.24072265625,-5741.693359375
1279,-7629.14208984375,-4085.3623046875,-5781.18896484375,-5427.4501953125,-5651.03466796875,-4777.39453125,-4930.03466796875,-5743.1015625
1280,-7628.33740234375,-4083.373046875,-5779.2890625,-5425.57275390625,-5650.2080078125,-4776.54541015625,-4928.380859375,-5741.134765625
1281,-7623.1513671875,-4076.019287109375,-5772.9189453125,-5418.8671875,-5644.7763671875,-4769.99609375,-4921.8984375,-5734.697265625
1282,-7621.54248046875,-4073.739501953125,-5770.03564453125,-5416.60986328125,-5643.72607421875,-4767.09033203125,-4920.26708984375,-5732.529296875
1283,-7621.45263671875,-4073.04638671875,-5769.4765625,-5416.341796875,-5644.91064453125,-4766.21875,-4920.49072265625,-5732.86474609375
1284,-7622.5927734375,-4074.25341796875,-5771.26513671875,-5417.81689453125,-5646.85498046875,-4767.76123046875,-4921.7646484375,-5734.9208984375
1285,-7623.12939453125,-4074.65576171875,-5771.689453125,-5417.41455078125,-5647.25732421875,-4768.29736328125,-4922.65869140625,-5735.546875
1286,-7620.87158203125,-4071.7724609375,-5769.9462890625,-5414.01708984375,-5644.53076171875,-4766.576171875,-4919.66357421875,-5734.09375
1287,-7616.91552734375,-4067.100830078125,-5766.01220703125,-5408.853515625,-5639.1435546875,-4763.49169921875,-4914.27685546875,-5729.1318359375
1288,-7617.13916015625,-4067.68212890625,-5765.498046875,-5408.943359375,-5638.5400390625,-4763.29052734375,-4914.20947265625,-5728.46142578125
1289,-7616.177734375,-4066.743408203125,-5765.05126953125,-5407.75830078125,-5637.51220703125,-4762.28466796875,-4913.94140625,-5727.41064453125
1290,-7615.9541015625,-4065.938720703125,-5764.4921875,-5405.7470703125,-5637.0205078125,-4761.8603515625,-4913.49462890625,-5726.1591796875
1291,-7617.384765625,-4067.369140625,-5765.7216796875,-5408.138671875,-5637.7578125,-4762.75439453125,-4914.298828125,-5726.67333984375
1292,-7618.435546875,-4069.604248046875,-5768.00146484375,-5411.916015625,-5638.0263671875,-4764.5869140625,-4914.67919921875,-5728.21533203125
1293,-7618.34619140625,-4069.26904296875,-5768.82861328125,-5411.55810546875,-5637.802734375,-4765.7939453125,-4914.34375,-5728.66259765625
1294,-7617.228515625,-4067.324462890625,-5767.4873046875,-5409.59130859375,-5636.46142578125,-4764.76611328125,-4912.5556640625,-5727.298828125
1295,-7616.13330078125,-4066.497314453125,-5767.44287109375,-5409.3232421875,-5635.43359375,-4763.69287109375,-4911.7734375,-5726.67333984375
1296,-7614.88134765625,-4065.26806640625,-5766.50390625,-5408.38427734375,-5634.427734375,-4763.35791015625,-4911.3935546875,-5726.740234375
1297,-7613.07080078125,-4063.345947265625,-5764.82763671875,-5406.81982421875,-5632.169921875,-4762.50830078125,-4908.5322265625,-5725.22021484375
1298,-7611.48388671875,-4063.614013671875,-5765.744140625,-5408.40673828125,-5630.89599609375,-4762.798828125,-4908.24169921875,-5724.39306640625
1299,-7608.220703125,-4061.624755859375,-5764.08984375,-5407.333984375,-5628.86181640625,-4761.07763671875,-4906.38671875,-5721.84521484375
1300,-7604.89013671875,-4059.68017578125,-5760.62548828125,-5405.92578125,-5626.1796875,-4758.3955078125,-4904.12890625,-5719.60986328125
1301,-7602.85595703125,-4059.166015625,-5759.1728515625,-5404.96435546875,-5624.90576171875,-4756.11572265625,-4902.564453125,-5718.40283203125
1302,-7602.2080078125,-4059.09912109375,-5758.99365234375,-5405.0537109375,-5625.88916015625,-4756.71923828125,-4902.7880859375,-5717.732421875
1303,-7603.34814453125,-4058.5849609375,-5759.5302734375,-5404.0703125,-5626.13525390625,-4757.4345703125,-4902.20654296875,-5716.9951171875
1304,-7602.2529296875,-4054.49462890625,-5757.78662109375,-5399.6669921875,-5624.5478515625,-4755.08740234375,-4899.43505859375,-5714.67041015625
1305,-7602.6103515625,-4053.823974609375,-5756.02099609375,-5397.87890625,-5626.58203125,-4753.47802734375,-4899.904296875,-5714.71484375
1306,-7604.08544921875,-4055.612060546875,-5757.294921875,-5400.20361328125,-5627.7666015625,-4754.39453125,-4902.25146484375,-5715.87744140625
1307,-7601.69384765625,-4051.70068359375,-5754.5458984375,-5396.873046875,-5623.72119140625,-4751.3994140625,-4898.384765625,-5712.591796875
1308,-7598.36328125,-4047.833740234375,-5751.03662109375,-5392.0673828125,-5620.837890625,-4748.2255859375,-4895.3447265625,-5709.61865234375
1309,-7597.15673828125,-4043.966796875,-5748.64501953125,-5387.4853515625,-5620.72607421875,-4745.6552734375,-4893.712890625,-5708.1435546875
1310,-7595.1669921875,-4040.27880859375,-5746.43212890625,-5383.5068359375,-5618.6025390625,-4743.46484375,-4890.3154296875,-5705.5283203125
1311,-7597.08935546875,-4041.552978515625,-5747.9521484375,-5384.78076171875,-5619.27294921875,-4744.4033203125,-4890.3828125,-5705.998046875
1312,-7597.89404296875,-4041.88818359375,-5748.19775390625,-5385.20556640625,-5619.11669921875,-4744.51513671875,-4889.7568359375,-5706.66845703125
1313,-7596.15087890625,-4039.87646484375,-5746.61083984375,-5383.5068359375,-5616.009765625,-4742.81640625,-4886.87353515625,-5705.88623046875
1314,-7592.95458984375,-4036.88134765625,-5743.79443359375,-5380.6904296875,-5612.8359375,-4740.58154296875,-4883.29736328125,-5703.06982421875
1315,-7593.6474609375,-4037.239013671875,-5743.28076171875,-5380.64599609375,-5614.7802734375,-4741.0732421875,-4884.59375,-5703.22607421875
1316,-7593.46826171875,-4036.926025390625,-5743.1015625,-5380.154296875,-5615.07080078125,-4739.97802734375,-4884.34765625,-5703.22607421875
1317,-7591.92626953125,-4035.7861328125,-5741.08984375,-5377.9638671875,-5614.0205078125,-4738.14501953125,-4882.939453125,-5701.974609375
1318,-7592.5966796875,-4036.546142578125,-5741.5146484375,-5378.544921875,-5614.7802734375,-4738.63671875,-4884.28076171875,-5702.9130859375
1319,-7594.384765625,-4039.742431640625,-5744.24169921875,-5382.880859375,-5616.52392578125,-4741.6318359375,-4886.42626953125,-5705.05908203125
1320,-7594.8095703125,-4041.619873046875,-5746.25341796875,-5384.78076171875,-5617.015625,-4743.57666015625,-4887.02978515625,-5705.64013671875
1321,-7593.93798828125,-4041.351806640625,-5745.98486328125,-5384.4677734375,-5615.92041015625,-4743.2412109375,-4885.912109375,-5704.81298828125
1322,-7591.74755859375,-4039.451904296875,-5743.99560546875,-5382.81396484375,-5615.4287109375,-4740.8720703125,-4884.951171875,-5703.5390625
1323,-7592.9765625,-4040.323486328125,-5744.8896484375,-5383.8642578125,-5616.32275390625,-4741.8779296875,-4885.62158203125,-5704.5673828125
1324,-7594.09423828125,-4042.737548828125,-5746.47705078125,-5386.5244140625,-5617.10498046875,-4743.5986328125,-4886.85107421875,-5705.81884765625
1325,-7593.11083984375,-4042.29052734375,-5745.78369140625,-5386.01025390625,-5615.5849609375,-4743.17431640625,-4886.06884765625,-5704.29931640625
1326,-7593.71435546875,-4042.044677734375,-5745.67236328125,-5386.18896484375,-5614.89208984375,-4742.57080078125,-4885.89013671875,-5703.740234375
1327,-7594.1611328125,-4043.028076171875,-5745.22509765625,-5387.150390625,-5614.646484375,-4741.453125,-4885.95703125,-5703.3603515625
1328,-7594.29541015625,-4043.631591796875,-5746.7451171875,-5389.38525390625,-5615.69677734375,-4743.57666015625,-4886.24755859375,-5704.03076171875
1329,-7594.69775390625,-4045.218505859375,-5747.572265625,-5391.6650390625,-5616.45654296875,-4744.71630859375,-4887.9462890625,-5704.83544921875
1330,-7593.08837890625,-4043.855224609375,-5745.87353515625,-5390.18994140625,-5614.35546875,-4743.28564453125,-4887.0078125,-5704.25439453125
1331,-7590.205078125,-4040.9716796875,-5741.24658203125,-5386.14453125,-5611.49462890625,-4738.50244140625,-4883.90087890625,-5700.7900390625
1332,-7586.0478515625,-4037.70849609375,-5737.3349609375,-5382.16552734375,-5608.0302734375,-4734.56884765625,-4880.7490234375,-5697.41455078125
1333,-7585.86865234375,-4037.68603515625,-5737.62548828125,-5382.9033203125,-5608.1865234375,-4734.814453125,-4881.375,-5697.1689453125
1334,-7585.55615234375,-4037.26123046875,-5737.60302734375,-5382.81396484375,-5607.29248046875,-4734.7919921875,-4880.30224609375,-5695.49267578125
1335,-7586.11474609375,-4036.970703125,-5737.55859375,-5382.61279296875,-5606.2197265625,-4735.2841796875,-4879.5869140625,-5694.64306640625
1336,-7586.87451171875,-4037.66357421875,-5739.525390625,-5383.5517578125,-5607.203125,-4736.91552734375,-4880.212890625,-5695.49267578125
1337,-7588.30517578125,-4039.47412109375,-5741.62646484375,-5385.56298828125,-5608.45458984375,-4738.72607421875,-4881.26318359375,-5697.23583984375
1338,-7588.50634765625,-4041.7763671875,-5742.9677734375,-5388.9384765625,-5608.96875,-4739.97802734375,-4882.26904296875,-5698.3984375
1339,-7587.94775390625,-4043.67626953125,-5743.28076171875,-5389.76513671875,-5609.90771484375,-4740.93896484375,-4883.3193359375,-5698.66650390625
1340,-7588.4619140625,-4044.011474609375,-5744.2861328125,-5389.81005859375,-5610.3544921875,-4741.6318359375,-4884.1689453125,-5700.23095703125
1341,-7587.5673828125,-4041.843505859375,-5743.5263671875,-5387.59716796875,-5609.48291015625,-4740.71533203125,-4883.02880859375,-5699.1806640625
1342,-7586.33837890625,-4040.3681640625,-5742.47607421875,-5385.22802734375,-5608.6337890625,-4739.37451171875,-4881.91162109375,-5697.81689453125
1343,-7586.89697265625,-4039.317626953125,-5741.62646484375,-5384.40087890625,-5609.05810546875,-4738.54736328125,-4881.576171875,-5696.60986328125
1344,-7590.451171875,-4041.731689453125,-5743.83935546875,-5387.44091796875,-5612.388671875,-4740.53662109375,-4884.3251953125,-5697.5712890625
1345,-7591.45703125,-4042.201171875,-5744.86767578125,-5388.04443359375,-5614.28857421875,-4741.74365234375,-4884.90673828125,-5697.61572265625
1346,-7590.92041015625,-4039.4072265625,-5743.66064453125,-5386.03271484375,-5613.66259765625,-4740.603515625,-4883.587890625,-5696.587890625
1347,-7592.373046875,-4040.30126953125,-5744.21923828125,-5387.01611328125,-5615.89794921875,-4741.11767578125,-4884.59375,-5697.43701171875
1348,-7592.1943359375,-4039.0048828125,-5742.58740234375,-5384.40087890625,-5615.0263671875,-4738.72607421875,-4883.7216796875,-5696.45361328125
1349,-7591.14404296875,-4036.210693359375,-5739.23486328125,-5380.5341796875,-5613.26025390625,-4735.90966796875,-4881.12890625,-5694.1962890625
1350,-7591.9931640625,-4035.249755859375,-5738.47509765625,-5379.84130859375,-5613.8193359375,-4735.0380859375,-4880.63720703125,-5693.1455078125
1351,-7593.580078125,-4036.70263671875,-5739.3466796875,-5381.65185546875,-5614.958984375,-4735.77587890625,-4882.47021484375,-5694.64306640625
1352,-7595.50244140625,-4039.943603515625,-5741.9619140625,-5385.25048828125,-5617.73095703125,-4738.390625,-4884.86181640625,-5697.70556640625
1353,-7596.26220703125,-4040.725830078125,-5742.18505859375,-5386.21142578125,-5618.2451171875,-4738.92724609375,-4885.95703125,-5698.7109375
1354,-7596.2177734375,-4041.239990234375,-5742.63232421875,-5387.10546875,-5618.46826171875,-4739.28466796875,-4887.1640625,-5699.1806640625
1355,-7596.44140625,-4041.843505859375,-5742.87841796875,-5386.79248046875,-5618.2001953125,-4739.6650390625,-4888.1923828125,-5699.9404296875
1356,-7597.6259765625,-4042.29052734375,-5743.1015625,-5386.0771484375,-5618.06591796875,-4739.88818359375,-4888.37109375,-5701.125
1357,-7600.2412109375,-4043.162109375,-5743.3701171875,-5386.14453125,-5619.49658203125,-4740.55908203125,-4889.48876953125,-5702.68994140625
1358,-7599.056640625,-4040.949462890625,-5741.04541015625,-5384.1103515625,-5618.22265625,-4738.74853515625,-4887.119140625,-5701.08056640625
1359,-7597.06689453125,-4039.3623046875,-5739.3017578125,-5381.40576171875,-5616.14404296875,-4736.96044921875,-4885.21923828125,-5699.64990234375
1360,-7596.06103515625,-4037.529541015625,-5738.60888671875,-5378.76806640625,-5613.841796875,-4734.90380859375,-4883.02880859375,-5698.64404296875
1361,-7594.87646484375,-4034.48974609375,-5736.64208984375,-5377.02490234375,-5610.86865234375,-4733.58544921875,-4880.63720703125,-5697.146484375
1362,-7595.7705078125,-4035.5625,-5737.44677734375,-5379.41650390625,-5610.7568359375,-4735.060546875,-4880.70458984375,-5697.5712890625
1363,-7597.5810546875,-4036.5908203125,-5739.01123046875,-5379.8857421875,-5611.67333984375,-4735.35107421875,-4880.9501953125,-5697.3701171875
1364,-7599.5703125,-4037.730712890625,-5740.5087890625,-5381.20458984375,-5613.55078125,-4736.37939453125,-4881.86669921875,-5698.599609375
1365,-7599.10107421875,-4035.96484375,-5738.8994140625,-5379.9306640625,-5611.427734375,-4735.6416015625,-4879.9892578125,-5697.146484375
1366,-7596.70947265625,-4031.2041015625,-5736.48583984375,-5375.9521484375,-5607.650390625,-4733.205078125,-4876.30126953125,-5694.30810546875
1367,-7596.28466796875,-4030.51123046875,-5736.75390625,-5374.58837890625,-5607.44921875,-4733.94287109375,-4876.30126953125,-5695.02294921875
1368,-7595.85986328125,-4030.757080078125,-5736.5078125,-5373.5380859375,-5606.93505859375,-4733.69677734375,-4875.65283203125,-5695.82763671875
1369,-7594.0048828125,-4029.08056640625,-5735.099609375,-5373.0908203125,-5604.92333984375,-4732.4453125,-4874.26708984375,-5694.93359375
1370,-7593.35693359375,-4029.10302734375,-5735.07763671875,-5374.1416015625,-5604.2529296875,-4732.13232421875,-4873.73046875,-5694.41943359375
1371,-7594.89892578125,-4030.06396484375,-5736.26220703125,-5375.46044921875,-5605.4150390625,-4733.33935546875,-4874.26708984375,-5695.64892578125
1372,-7597.55859375,-4032.947509765625,-5738.87744140625,-5378.0751953125,-5608.11962890625,-4735.57470703125,-4876.390625,-5697.88427734375
1373,-7599.07861328125,-4033.193359375,-5739.1005859375,-5378.23193359375,-5609.21484375,-4735.95458984375,-4876.43505859375,-5698.08544921875
1374,-7599.4365234375,-4031.941650390625,-5738.40771484375,-5375.86279296875,-5609.974609375,-4735.6416015625,-4876.1220703125,-5697.25830078125
1375,-7598.609375,-4028.767578125,-5735.9267578125,-5372.17431640625,-5608.5888671875,-4733.58544921875,-4874.333984375,-5695.42529296875
1376,-7598.1845703125,-4026.756103515625,-5734.07177734375,-5369.98388671875,-5609.0361328125,-4731.6181640625,-4874.11083984375,-5694.46435546875
1377,-7599.90576171875,-4029.48291015625,-5735.14453125,-5371.7275390625,-5611.33837890625,-4732.400390625,-4876.390625,-5695.939453125
1378,-7598.89990234375,-4030.533447265625,-5734.541015625,-5372.62158203125,-5611.0029296875,-4731.998046875,-4876.6142578125,-5695.49267578125
1379,-7597.29052734375,-4029.035888671875,-5733.3115234375,-5373.560546875,-5609.25927734375,-4730.92529296875,-4874.2001953125,-5694.3525390625
1380,-7595.92724609375,-4027.717041015625,-5732.19384765625,-5372.97900390625,-5607.33740234375,-4729.36083984375,-4874.06591796875,-5692.83251953125
1381,-7595.4580078125,-4025.459716796875,-5730.42822265625,-5370.83349609375,-5606.3984375,-4727.37158203125,-4872.76953125,-5691.111328125
1382,-7595.8154296875,-4024.90087890625,-5728.751953125,-5368.59814453125,-5607.73974609375,-4726.41015625,-4872.92578125,-5690.21728515625
1383,-7596.1953125,-4023.4033203125,-5726.60595703125,-5367.123046875,-5608.0302734375,-4724.197265625,-4872.9482421875,-5689.47998046875
1384,-7597.87158203125,-4024.4091796875,-5726.67333984375,-5367.39111328125,-5609.7734375,-4723.6162109375,-4874.66943359375,-5689.9267578125
1385,-7600.08447265625,-4025.88427734375,-5727.23193359375,-5367.3017578125,-5612.27685546875,-4723.95166015625,-4876.45751953125,-5691.71484375
1386,-7599.45849609375,-4024.90087890625,-5726.3828125,-5366.58642578125,-5611.986328125,-4722.8564453125,-4875.5185546875,-5691.513671875
1387,-7598.966796875,-4025.258544921875,-5725.98046875,-5366.162109375,-5611.2265625,-4722.4541015625,-4876.14453125,-5690.91015625
1388,-7600.68798828125,-4027.828857421875,-5728.7294921875,-5369.08984375,-5613.12646484375,-4725.6279296875,-4879.07275390625,-5693.05615234375
1389,-7603.34814453125,-4032.07568359375,-5732.28369140625,-5374.18603515625,-5617.1943359375,-4729.51708984375,-4883.22998046875,-5696.63232421875
1390,-7601.58203125,-4030.71240234375,-5731.7470703125,-5373.2919921875,-5616.009765625,-4728.31005859375,-4880.5927734375,-5696.27490234375
1391,-7600.017578125,-4029.818115234375,-5732.28369140625,-5373.470703125,-5615.80859375,-4729.271484375,-4879.921875,-5695.380859375
1392,-7600.33056640625,-4029.90771484375,-5733.333984375,-5374.4990234375,-5616.9931640625,-4730.54541015625,-4881.173828125,-5695.64892578125
1393,-7601.53759765625,-4031.2041015625,-5736.48583984375,-5377.0693359375,-5617.90966796875,-4733.2275390625,-4882.5146484375,-5697.48193359375
1394,-7601.67138671875,-4031.449951171875,-5737.67041015625,-5377.40478515625,-5617.66357421875,-4734.54638671875,-4882.04541015625,-5697.90625
1395,-7602.8115234375,-4032.27685546875,-5739.61474609375,-5379.103515625,-5617.8203125,-4736.53564453125,-4882.537109375,-5699.404296875
1396,-7602.185546875,-4033.30517578125,-5740.39697265625,-5379.751953125,-5617.3505859375,-4737.8095703125,-4882.939453125,-5699.67236328125
1397,-7598.87744140625,-4031.6064453125,-5740.19580078125,-5378.6787109375,-5614.3779296875,-4737.2509765625,-4881.330078125,-5697.951171875
1398,-7598.0283203125,-4032.120361328125,-5740.9560546875,-5380.109375,-5613.46142578125,-4738.390625,-4881.44189453125,-5698.30859375
1399,-7600.0400390625,-4035.920166015625,-5743.63818359375,-5384.5126953125,-5615.69677734375,-4741.6318359375,-4884.88427734375,-5701.572265625
1400,-7598.52001953125,-4035.29443359375,-5743.705078125,-5383.7080078125,-5613.93115234375,-4741.1845703125,-4883.67724609375,-5700.9462890625
1401,-7593.26708984375,-4030.421630859375,-5738.9443359375,-5378.96923828125,-5610.31005859375,-4736.2001953125,-4878.44677734375,-5697.392578125
1402,-7592.55224609375,-4030.26513671875,-5738.1396484375,-5378.142578125,-5610.08642578125,-4734.36767578125,-4877.61962890625,-5697.25830078125
1403,-7593.021484375,-4030.86865234375,-5738.05029296875,-5377.5166015625,-5611.2490234375,-4734.74755859375,-4879.005859375,-5697.48193359375
1404,-7593.69189453125,-4030.17578125,-5738.22900390625,-5378.05322265625,-5611.830078125,-4735.14990234375,-4879.318359375,-5698.04052734375
1405,-7591.2333984375,-4028.432373046875,-5736.84326171875,-5376.97998046875,-5609.2373046875,-4733.38427734375,-4878.04443359375,-5696.60986328125
1406,-7589.802734375,-4027.650146484375,-5735.546875,-5375.63916015625,-5608.05224609375,-4732.31103515625,-4876.63623046875,-5694.84423828125
1407,-7589.802734375,-4027.046630859375,-5735.1220703125,-5374.9013671875,-5608.74560546875,-4731.998046875,-4876.07763671875,-5694.10693359375
1408,-7590.47314453125,-4027.001953125,-5734.9658203125,-5375.63916015625,-5609.3935546875,-4732.04296875,-4876.7255859375,-5694.26318359375
1409,-7592.75341796875,-4029.751220703125,-5737.46923828125,-5378.05322265625,-5611.49462890625,-4733.16064453125,-4879.47509765625,-5695.82763671875
